Date,time2,Burst_average,Surface,Transmission,Noon_percent,Kd_PAR,Noon_Kd,time
unitless,unitless,umol photons per square meter per second,umol photons per square meter per second,percent,percent,umol photons per square meter per second,umol photons per square meter per second,UTC
2014-12-03,16:30:00,14,174,8.2,NaN,0.131,NaN,2014-12-03T16:30:00Z
2014-12-03,18:00:00,0,1,15.0,NaN,0.099,NaN,2014-12-03T18:00:00Z
2014-12-03,19:30:00,0,1,12.5,NaN,0.109,NaN,2014-12-03T19:30:00Z
2014-12-03,21:00:00,0,1,12.5,NaN,0.109,NaN,2014-12-03T21:00:00Z
2014-12-03,22:30:00,0,1,15.2,NaN,0.099,NaN,2014-12-03T22:30:00Z
2014-12-04,0:00:00,0,1,12.5,NaN,0.109,NaN,2014-12-04T00:00:00Z
2014-12-04,1:30:00,0,1,10.8,NaN,0.116,NaN,2014-12-04T01:30:00Z
2014-12-04,3:00:00,0,1,11.7,NaN,0.112,NaN,2014-12-04T03:00:00Z
2014-12-04,4:30:00,0,1,11.7,NaN,0.112,NaN,2014-12-04T04:30:00Z
2014-12-04,6:00:00,0,1,11.7,NaN,0.112,NaN,2014-12-04T06:00:00Z
2014-12-04,7:30:00,11,139,8.0,NaN,0.133,NaN,2014-12-04T07:30:00Z
2014-12-04,9:00:00,35,431,8.1,NaN,0.131,NaN,2014-12-04T09:00:00Z
2014-12-04,10:30:00,77,1084,7.1,NaN,0.138,NaN,2014-12-04T10:30:00Z
2014-12-04,12:00:00,126,1864,6.7,6.4,0.141,0.144,2014-12-04T12:00:00Z
2014-12-04,13:30:00,114,2104,5.4,NaN,0.153,NaN,2014-12-04T13:30:00Z
2014-12-04,15:00:00,81,1604,5.1,NaN,0.156,NaN,2014-12-04T15:00:00Z
2014-12-04,16:30:00,11,191,5.7,NaN,0.15,NaN,2014-12-04T16:30:00Z
2014-12-04,18:00:00,0,1,10.0,NaN,0.121,NaN,2014-12-04T18:00:00Z
2014-12-04,19:30:00,0,1,14.2,NaN,0.102,NaN,2014-12-04T19:30:00Z
2014-12-04,21:00:00,0,1,12.5,NaN,0.109,NaN,2014-12-04T21:00:00Z
2014-12-04,22:30:00,0,1,14.3,NaN,0.102,NaN,2014-12-04T22:30:00Z
2014-12-05,0:00:00,0,1,12.6,NaN,0.109,NaN,2014-12-05T00:00:00Z
2014-12-05,1:30:00,0,1,13.3,NaN,0.105,NaN,2014-12-05T01:30:00Z
2014-12-05,3:00:00,0,1,11.7,NaN,0.112,NaN,2014-12-05T03:00:00Z
2014-12-05,4:30:00,0,1,12.5,NaN,0.109,NaN,2014-12-05T04:30:00Z
2014-12-05,6:00:00,0,1,10.0,NaN,0.121,NaN,2014-12-05T06:00:00Z
2014-12-05,7:30:00,9,111,8.3,NaN,0.13,NaN,2014-12-05T07:30:00Z
2014-12-05,9:00:00,77,1254,6.1,NaN,0.146,NaN,2014-12-05T09:00:00Z
2014-12-05,10:30:00,80,1276,6.3,NaN,0.145,NaN,2014-12-05T10:30:00Z
2014-12-05,12:00:00,91,1251,7.3,6.7,0.137,0.142,2014-12-05T12:00:00Z
2014-12-05,13:30:00,119,1826,6.5,NaN,0.143,NaN,2014-12-05T13:30:00Z
2014-12-05,15:00:00,31,919,3.4,NaN,0.178,NaN,2014-12-05T15:00:00Z
2014-12-05,16:30:00,20,166,12.2,NaN,0.11,NaN,2014-12-05T16:30:00Z
2014-12-05,18:00:00,0,1,19.5,NaN,0.086,NaN,2014-12-05T18:00:00Z
2014-12-05,19:30:00,0,1,11.7,NaN,0.112,NaN,2014-12-05T19:30:00Z
2014-12-05,21:00:00,0,1,13.3,NaN,0.105,NaN,2014-12-05T21:00:00Z
2014-12-05,22:30:00,0,1,14.2,NaN,0.102,NaN,2014-12-05T22:30:00Z
2014-12-06,0:00:00,0,1,11.7,NaN,0.112,NaN,2014-12-06T00:00:00Z
2014-12-06,1:30:00,0,1,15.9,NaN,0.096,NaN,2014-12-06T01:30:00Z
2014-12-06,3:00:00,0,1,14.3,NaN,0.102,NaN,2014-12-06T03:00:00Z
2014-12-06,4:30:00,0,1,10.8,NaN,0.116,NaN,2014-12-06T04:30:00Z
2014-12-06,6:00:00,0,1,13.4,NaN,0.105,NaN,2014-12-06T06:00:00Z
2014-12-06,7:30:00,15,121,12.3,NaN,0.11,NaN,2014-12-06T07:30:00Z
2014-12-06,9:00:00,61,1034,5.9,NaN,0.149,NaN,2014-12-06T09:00:00Z
2014-12-06,10:30:00,131,1336,9.8,NaN,0.122,NaN,2014-12-06T10:30:00Z
2014-12-06,12:00:00,165,1976,8.3,8.7,0.13,0.128,2014-12-06T12:00:00Z
2014-12-06,13:30:00,139,1719,8.1,NaN,0.132,NaN,2014-12-06T13:30:00Z
2014-12-06,15:00:00,33,616,5.4,NaN,0.153,NaN,2014-12-06T15:00:00Z
2014-12-06,16:30:00,20,139,14.1,NaN,0.103,NaN,2014-12-06T16:30:00Z
2014-12-06,18:00:00,0,1,14.2,NaN,0.102,NaN,2014-12-06T18:00:00Z
2014-12-06,19:30:00,0,1,10.8,NaN,0.116,NaN,2014-12-06T19:30:00Z
2014-12-06,21:00:00,0,1,12.5,NaN,0.109,NaN,2014-12-06T21:00:00Z
2014-12-06,22:30:00,0,1,12.4,NaN,0.109,NaN,2014-12-06T22:30:00Z
2014-12-07,0:00:00,0,1,10.8,NaN,0.116,NaN,2014-12-07T00:00:00Z
2014-12-07,1:30:00,0,1,13.3,NaN,0.105,NaN,2014-12-07T01:30:00Z
2014-12-07,3:00:00,0,1,10.8,NaN,0.116,NaN,2014-12-07T03:00:00Z
2014-12-07,4:30:00,0,1,11.7,NaN,0.112,NaN,2014-12-07T04:30:00Z
2014-12-07,6:00:00,0,1,15.1,NaN,0.099,NaN,2014-12-07T06:00:00Z
2014-12-07,7:30:00,18,226,7.8,NaN,0.134,NaN,2014-12-07T07:30:00Z
2014-12-07,9:00:00,29,536,5.4,NaN,0.153,NaN,2014-12-07T09:00:00Z
2014-12-07,10:30:00,74,1486,5.0,NaN,0.157,NaN,2014-12-07T10:30:00Z
2014-12-07,12:00:00,83,1944,4.3,4.4,0.165,0.163,2014-12-07T12:00:00Z
2014-12-07,13:30:00,62,1524,4.0,NaN,0.168,NaN,2014-12-07T13:30:00Z
2014-12-07,15:00:00,39,1001,3.9,NaN,0.169,NaN,2014-12-07T15:00:00Z
2014-12-07,16:30:00,13,141,9.1,NaN,0.126,NaN,2014-12-07T16:30:00Z
2014-12-07,18:00:00,0,1,0.0,NaN,0.0,NaN,2014-12-07T18:00:00Z
2014-12-07,19:30:00,0,1,10.0,NaN,0.121,NaN,2014-12-07T19:30:00Z
2014-12-07,21:00:00,0,1,10.8,NaN,0.116,NaN,2014-12-07T21:00:00Z
2014-12-07,22:30:00,0,1,13.4,NaN,0.105,NaN,2014-12-07T22:30:00Z
2014-12-08,0:00:00,0,1,13.3,NaN,0.105,NaN,2014-12-08T00:00:00Z
2014-12-08,1:30:00,0,1,15.9,NaN,0.096,NaN,2014-12-08T01:30:00Z
2014-12-08,3:00:00,0,1,12.5,NaN,0.109,NaN,2014-12-08T03:00:00Z
2014-12-08,4:30:00,0,1,12.5,NaN,0.109,NaN,2014-12-08T04:30:00Z
2014-12-08,6:00:00,0,1,15.2,NaN,0.099,NaN,2014-12-08T06:00:00Z
2014-12-08,7:30:00,11,136,7.8,NaN,0.133,NaN,2014-12-08T07:30:00Z
2014-12-08,9:00:00,42,1029,4.1,NaN,0.167,NaN,2014-12-08T09:00:00Z
2014-12-08,10:30:00,76,1554,4.9,NaN,0.158,NaN,2014-12-08T10:30:00Z
2014-12-08,12:00:00,94,1784,5.3,5.0,0.154,0.157,2014-12-08T12:00:00Z
2014-12-08,13:30:00,82,1656,4.9,NaN,0.158,NaN,2014-12-08T13:30:00Z
2014-12-08,15:00:00,45,1206,3.7,NaN,0.172,NaN,2014-12-08T15:00:00Z
2014-12-08,16:30:00,15,136,10.8,NaN,0.117,NaN,2014-12-08T16:30:00Z
2014-12-08,18:00:00,0,1,14.2,NaN,0.102,NaN,2014-12-08T18:00:00Z
2014-12-08,19:30:00,0,1,10.0,NaN,0.121,NaN,2014-12-08T19:30:00Z
2014-12-08,21:00:00,0,1,12.5,NaN,0.109,NaN,2014-12-08T21:00:00Z
2014-12-08,22:30:00,0,1,10.8,NaN,0.116,NaN,2014-12-08T22:30:00Z
2014-12-09,0:00:00,0,1,13.3,NaN,0.105,NaN,2014-12-09T00:00:00Z
2014-12-09,1:30:00,0,1,10.8,NaN,0.116,NaN,2014-12-09T01:30:00Z
2014-12-09,3:00:00,0,1,12.5,NaN,0.109,NaN,2014-12-09T03:00:00Z
2014-12-09,4:30:00,0,1,14.2,NaN,0.102,NaN,2014-12-09T04:30:00Z
2014-12-09,6:00:00,0,1,9.2,NaN,0.125,NaN,2014-12-09T06:00:00Z
2014-12-09,7:30:00,8,114,6.9,NaN,0.14,NaN,2014-12-09T07:30:00Z
2014-12-09,9:00:00,39,1004,3.9,NaN,0.17,NaN,2014-12-09T09:00:00Z
2014-12-09,10:30:00,71,1414,5.0,NaN,0.157,NaN,2014-12-09T10:30:00Z
2014-12-09,12:00:00,83,1801,4.6,4.2,0.161,0.167,2014-12-09T12:00:00Z
2014-12-09,13:30:00,53,1761,3.0,NaN,0.184,NaN,2014-12-09T13:30:00Z
2014-12-09,15:00:00,40,1201,3.3,NaN,0.178,NaN,2014-12-09T15:00:00Z
2014-12-09,16:30:00,18,129,14.2,NaN,0.102,NaN,2014-12-09T16:30:00Z
2014-12-09,18:00:00,0,1,15.1,NaN,0.099,NaN,2014-12-09T18:00:00Z
2014-12-09,19:30:00,0,1,11.7,NaN,0.112,NaN,2014-12-09T19:30:00Z
2014-12-09,21:00:00,0,1,15.2,NaN,0.099,NaN,2014-12-09T21:00:00Z
2014-12-09,22:30:00,0,1,11.7,NaN,0.112,NaN,2014-12-09T22:30:00Z
2014-12-10,0:00:00,0,1,12.6,NaN,0.109,NaN,2014-12-10T00:00:00Z
2014-12-10,1:30:00,0,1,10.8,NaN,0.116,NaN,2014-12-10T01:30:00Z
2014-12-10,3:00:00,0,1,11.8,NaN,0.112,NaN,2014-12-10T03:00:00Z
2014-12-10,4:30:00,0,1,12.5,NaN,0.109,NaN,2014-12-10T04:30:00Z
2014-12-10,6:00:00,0,1,11.7,NaN,0.112,NaN,2014-12-10T06:00:00Z
2014-12-10,7:30:00,16,139,11.9,NaN,0.112,NaN,2014-12-10T07:30:00Z
2014-12-10,9:00:00,66,1029,6.4,NaN,0.144,NaN,2014-12-10T09:00:00Z
2014-12-10,10:30:00,98,1164,8.4,NaN,0.13,NaN,2014-12-10T10:30:00Z
2014-12-10,12:00:00,131,1584,8.3,7.9,0.131,0.133,2014-12-10T12:00:00Z
2014-12-10,13:30:00,101,1434,7.1,NaN,0.139,NaN,2014-12-10T13:30:00Z
2014-12-10,15:00:00,66,991,6.6,NaN,0.142,NaN,2014-12-10T15:00:00Z
2014-12-10,16:30:00,14,184,7.7,NaN,0.134,NaN,2014-12-10T16:30:00Z
2014-12-10,18:00:00,0,1,14.2,NaN,0.102,NaN,2014-12-10T18:00:00Z
2014-12-10,19:30:00,0,1,11.7,NaN,0.112,NaN,2014-12-10T19:30:00Z
2014-12-10,21:00:00,0,1,12.6,NaN,0.109,NaN,2014-12-10T21:00:00Z
2014-12-10,22:30:00,0,1,11.7,NaN,0.112,NaN,2014-12-10T22:30:00Z
2014-12-11,0:00:00,0,1,11.7,NaN,0.112,NaN,2014-12-11T00:00:00Z
2014-12-11,1:30:00,0,1,10.0,NaN,0.121,NaN,2014-12-11T01:30:00Z
2014-12-11,3:00:00,0,1,11.7,NaN,0.112,NaN,2014-12-11T03:00:00Z
2014-12-11,4:30:00,0,1,11.7,NaN,0.112,NaN,2014-12-11T04:30:00Z
2014-12-11,6:00:00,0,1,10.0,NaN,0.121,NaN,2014-12-11T06:00:00Z
2014-12-11,7:30:00,21,134,16.0,NaN,0.096,NaN,2014-12-11T07:30:00Z
2014-12-11,9:00:00,82,1074,7.7,NaN,0.134,NaN,2014-12-11T09:00:00Z
2014-12-11,10:30:00,123,1616,7.6,NaN,0.135,NaN,2014-12-11T10:30:00Z
2014-12-11,12:00:00,171,1816,9.4,8.7,0.124,0.128,2014-12-11T12:00:00Z
2014-12-11,13:30:00,147,1604,9.2,NaN,0.125,NaN,2014-12-11T13:30:00Z
2014-12-11,15:00:00,102,1241,8.2,NaN,0.131,NaN,2014-12-11T15:00:00Z
2014-12-11,16:30:00,29,216,13.6,NaN,0.104,NaN,2014-12-11T16:30:00Z
2014-12-11,18:00:00,0,1,15.9,NaN,0.096,NaN,2014-12-11T18:00:00Z
2014-12-11,19:30:00,0,1,10.8,NaN,0.116,NaN,2014-12-11T19:30:00Z
2014-12-11,21:00:00,0,1,10.8,NaN,0.116,NaN,2014-12-11T21:00:00Z
2014-12-11,22:30:00,0,1,12.5,NaN,0.109,NaN,2014-12-11T22:30:00Z
2014-12-12,0:00:00,0,1,10.8,NaN,0.116,NaN,2014-12-12T00:00:00Z
2014-12-12,1:30:00,0,1,10.0,NaN,0.121,NaN,2014-12-12T01:30:00Z
2014-12-12,3:00:00,0,1,10.8,NaN,0.116,NaN,2014-12-12T03:00:00Z
2014-12-12,4:30:00,0,1,12.5,NaN,0.109,NaN,2014-12-12T04:30:00Z
2014-12-12,6:00:00,0,1,11.7,NaN,0.112,NaN,2014-12-12T06:00:00Z
2014-12-12,7:30:00,13,119,10.9,NaN,0.116,NaN,2014-12-12T07:30:00Z
2014-12-12,9:00:00,69,1076,6.4,NaN,0.144,NaN,2014-12-12T09:00:00Z
2014-12-12,10:30:00,132,1559,8.5,NaN,0.129,NaN,2014-12-12T10:30:00Z
2014-12-12,12:00:00,142,2011,7.1,7.8,0.139,0.134,2014-12-12T12:00:00Z
2014-12-12,13:30:00,121,1569,7.7,NaN,0.134,NaN,2014-12-12T13:30:00Z
2014-12-12,15:00:00,67,1221,5.5,NaN,0.152,NaN,2014-12-12T15:00:00Z
2014-12-12,16:30:00,20,199,9.8,NaN,0.121,NaN,2014-12-12T16:30:00Z
2014-12-12,18:00:00,0,1,16.8,NaN,0.093,NaN,2014-12-12T18:00:00Z
2014-12-12,19:30:00,0,1,10.8,NaN,0.116,NaN,2014-12-12T19:30:00Z
2014-12-12,21:00:00,0,1,12.5,NaN,0.109,NaN,2014-12-12T21:00:00Z
2014-12-12,22:30:00,0,1,10.0,NaN,0.121,NaN,2014-12-12T22:30:00Z
2014-12-13,0:00:00,0,1,11.7,NaN,0.112,NaN,2014-12-13T00:00:00Z
2014-12-13,1:30:00,0,1,12.5,NaN,0.109,NaN,2014-12-13T01:30:00Z
2014-12-13,3:00:00,0,1,10.8,NaN,0.116,NaN,2014-12-13T03:00:00Z
2014-12-13,4:30:00,0,1,10.8,NaN,0.116,NaN,2014-12-13T04:30:00Z
2014-12-13,6:00:00,0,1,10.0,NaN,0.121,NaN,2014-12-13T06:00:00Z
2014-12-13,7:30:00,12,136,8.5,NaN,0.129,NaN,2014-12-13T07:30:00Z
2014-12-13,9:00:00,54,946,5.7,NaN,0.15,NaN,2014-12-13T09:00:00Z
2014-12-13,10:30:00,108,1451,7.4,NaN,0.136,NaN,2014-12-13T10:30:00Z
2014-12-13,12:00:00,134,1771,7.6,7.0,0.135,0.14,2014-12-13T12:00:00Z
2014-12-13,13:30:00,101,1706,5.9,NaN,0.148,NaN,2014-12-13T13:30:00Z
2014-12-13,15:00:00,35,1294,2.7,NaN,0.189,NaN,2014-12-13T15:00:00Z
2014-12-13,16:30:00,25,181,14.0,NaN,0.103,NaN,2014-12-13T16:30:00Z
2014-12-13,18:00:00,0,1,16.0,NaN,0.096,NaN,2014-12-13T18:00:00Z
2014-12-13,19:30:00,0,1,10.8,NaN,0.116,NaN,2014-12-13T19:30:00Z
2014-12-13,21:00:00,0,1,13.3,NaN,0.105,NaN,2014-12-13T21:00:00Z
2014-12-13,22:30:00,0,1,13.4,NaN,0.105,NaN,2014-12-13T22:30:00Z
2014-12-14,0:00:00,0,1,9.2,NaN,0.125,NaN,2014-12-14T00:00:00Z
2014-12-14,1:30:00,0,1,11.7,NaN,0.112,NaN,2014-12-14T01:30:00Z
2014-12-14,3:00:00,0,1,10.8,NaN,0.116,NaN,2014-12-14T03:00:00Z
2014-12-14,4:30:00,0,1,10.8,NaN,0.116,NaN,2014-12-14T04:30:00Z
2014-12-14,6:00:00,0,1,10.8,NaN,0.116,NaN,2014-12-14T06:00:00Z
2014-12-14,7:30:00,11,139,7.6,NaN,0.135,NaN,2014-12-14T07:30:00Z
2014-12-14,9:00:00,61,1031,5.9,NaN,0.148,NaN,2014-12-14T09:00:00Z
2014-12-14,10:30:00,111,1599,6.9,NaN,0.14,NaN,2014-12-14T10:30:00Z
2014-12-14,12:00:00,142,1781,8.0,6.4,0.132,0.145,2014-12-14T12:00:00Z
2014-12-14,13:30:00,84,1914,4.4,NaN,0.163,NaN,2014-12-14T13:30:00Z
2014-12-14,15:00:00,41,486,8.5,NaN,0.129,NaN,2014-12-14T15:00:00Z
2014-12-14,16:30:00,27,274,9.8,NaN,0.122,NaN,2014-12-14T16:30:00Z
2014-12-14,18:00:00,0,1,22.1,NaN,0.079,NaN,2014-12-14T18:00:00Z
2014-12-14,19:30:00,0,1,11.7,NaN,0.112,NaN,2014-12-14T19:30:00Z
2014-12-14,21:00:00,0,1,10.0,NaN,0.121,NaN,2014-12-14T21:00:00Z
2014-12-14,22:30:00,0,1,9.2,NaN,0.125,NaN,2014-12-14T22:30:00Z
2014-12-15,0:00:00,0,1,14.3,NaN,0.102,NaN,2014-12-15T00:00:00Z
2014-12-15,1:30:00,0,1,10.8,NaN,0.116,NaN,2014-12-15T01:30:00Z
2014-12-15,3:00:00,0,1,10.0,NaN,0.121,NaN,2014-12-15T03:00:00Z
2014-12-15,4:30:00,0,1,11.7,NaN,0.112,NaN,2014-12-15T04:30:00Z
2014-12-15,6:00:00,0,1,0.0,NaN,0.0,NaN,2014-12-15T06:00:00Z
2014-12-15,7:30:00,7,61,10.8,NaN,0.116,NaN,2014-12-15T07:30:00Z
2014-12-15,9:00:00,33,381,8.6,NaN,0.129,NaN,2014-12-15T09:00:00Z
2014-12-15,10:30:00,100,974,10.3,NaN,0.119,NaN,2014-12-15T10:30:00Z
2014-12-15,12:00:00,50,356,14.0,12.0,0.103,0.111,2014-12-15T12:00:00Z
2014-12-15,13:30:00,14,121,11.8,NaN,0.112,NaN,2014-12-15T13:30:00Z
2014-12-15,15:00:00,53,734,7.3,NaN,0.137,NaN,2014-12-15T15:00:00Z
2014-12-15,16:30:00,32,356,9.1,NaN,0.126,NaN,2014-12-15T16:30:00Z
2014-12-15,18:00:00,0,1,14.3,NaN,0.102,NaN,2014-12-15T18:00:00Z
2014-12-15,19:30:00,0,1,13.3,NaN,0.105,NaN,2014-12-15T19:30:00Z
2014-12-15,21:00:00,0,1,11.7,NaN,0.112,NaN,2014-12-15T21:00:00Z
2014-12-15,22:30:00,0,1,10.8,NaN,0.116,NaN,2014-12-15T22:30:00Z
2014-12-16,0:00:00,0,1,11.7,NaN,0.112,NaN,2014-12-16T00:00:00Z
2014-12-16,1:30:00,0,1,10.0,NaN,0.121,NaN,2014-12-16T01:30:00Z
2014-12-16,3:00:00,0,1,12.5,NaN,0.109,NaN,2014-12-16T03:00:00Z
2014-12-16,4:30:00,0,1,13.3,NaN,0.105,NaN,2014-12-16T04:30:00Z
2014-12-16,6:00:00,0,1,11.7,NaN,0.112,NaN,2014-12-16T06:00:00Z
2014-12-16,7:30:00,15,154,9.6,NaN,0.123,NaN,2014-12-16T07:30:00Z
2014-12-16,9:00:00,65,711,9.2,NaN,0.125,NaN,2014-12-16T09:00:00Z
2014-12-16,10:30:00,123,1451,8.5,NaN,0.129,NaN,2014-12-16T10:30:00Z
2014-12-16,12:00:00,49,456,10.7,11.6,0.117,0.114,2014-12-16T12:00:00Z
2014-12-16,13:30:00,28,179,15.8,NaN,0.097,NaN,2014-12-16T13:30:00Z
2014-12-16,15:00:00,26,211,12.3,NaN,0.11,NaN,2014-12-16T15:00:00Z
2014-12-16,16:30:00,11,144,7.6,NaN,0.135,NaN,2014-12-16T16:30:00Z
2014-12-16,18:00:00,0,1,12.5,NaN,0.109,NaN,2014-12-16T18:00:00Z
2014-12-16,19:30:00,0,1,11.7,NaN,0.112,NaN,2014-12-16T19:30:00Z
2014-12-16,21:00:00,0,1,11.7,NaN,0.112,NaN,2014-12-16T21:00:00Z
2014-12-16,22:30:00,0,1,11.7,NaN,0.112,NaN,2014-12-16T22:30:00Z
2014-12-17,0:00:00,0,1,13.3,NaN,0.105,NaN,2014-12-17T00:00:00Z
2014-12-17,1:30:00,0,1,10.8,NaN,0.116,NaN,2014-12-17T01:30:00Z
2014-12-17,3:00:00,0,1,10.8,NaN,0.116,NaN,2014-12-17T03:00:00Z
2014-12-17,4:30:00,0,1,10.8,NaN,0.116,NaN,2014-12-17T04:30:00Z
2014-12-17,6:00:00,0,1,9.2,NaN,0.125,NaN,2014-12-17T06:00:00Z
2014-12-17,7:30:00,11,104,10.4,NaN,0.119,NaN,2014-12-17T07:30:00Z
2014-12-17,9:00:00,69,1044,6.6,NaN,0.142,NaN,2014-12-17T09:00:00Z
2014-12-17,10:30:00,133,1486,8.9,NaN,0.126,NaN,2014-12-17T10:30:00Z
2014-12-17,12:00:00,162,1639,9.9,9.4,0.121,0.124,2014-12-17T12:00:00Z
2014-12-17,13:30:00,47,504,9.2,NaN,0.125,NaN,2014-12-17T13:30:00Z
2014-12-17,15:00:00,55,1244,4.4,NaN,0.163,NaN,2014-12-17T15:00:00Z
2014-12-17,16:30:00,26,219,11.8,NaN,0.112,NaN,2014-12-17T16:30:00Z
2014-12-17,18:00:00,0,1,17.8,NaN,0.09,NaN,2014-12-17T18:00:00Z
2014-12-17,19:30:00,0,1,10.0,NaN,0.121,NaN,2014-12-17T19:30:00Z
2014-12-17,21:00:00,0,1,15.0,NaN,0.099,NaN,2014-12-17T21:00:00Z
2014-12-17,22:30:00,0,1,13.3,NaN,0.105,NaN,2014-12-17T22:30:00Z
2014-12-18,0:00:00,0,1,13.3,NaN,0.105,NaN,2014-12-18T00:00:00Z
2014-12-18,1:30:00,0,1,10.8,NaN,0.116,NaN,2014-12-18T01:30:00Z
2014-12-18,3:00:00,0,1,13.5,NaN,0.105,NaN,2014-12-18T03:00:00Z
2014-12-18,4:30:00,0,1,14.2,NaN,0.102,NaN,2014-12-18T04:30:00Z
2014-12-18,6:00:00,0,1,12.5,NaN,0.109,NaN,2014-12-18T06:00:00Z
2014-12-18,7:30:00,8,69,12.2,NaN,0.11,NaN,2014-12-18T07:30:00Z
2014-12-18,9:00:00,49,661,7.5,NaN,0.136,NaN,2014-12-18T09:00:00Z
2014-12-18,10:30:00,58,749,7.8,NaN,0.133,NaN,2014-12-18T10:30:00Z
2014-12-18,12:00:00,56,764,7.3,8.3,0.137,0.131,2014-12-18T12:00:00Z
2014-12-18,13:30:00,89,904,9.9,NaN,0.121,NaN,2014-12-18T13:30:00Z
2014-12-18,15:00:00,53,544,9.7,NaN,0.122,NaN,2014-12-18T15:00:00Z
2014-12-18,16:30:00,24,241,10.1,NaN,0.12,NaN,2014-12-18T16:30:00Z
2014-12-18,18:00:00,0,1,22.2,NaN,0.079,NaN,2014-12-18T18:00:00Z
2014-12-18,19:30:00,0,1,12.5,NaN,0.109,NaN,2014-12-18T19:30:00Z
2014-12-18,21:00:00,0,1,13.3,NaN,0.105,NaN,2014-12-18T21:00:00Z
2014-12-18,22:30:00,0,1,10.8,NaN,0.116,NaN,2014-12-18T22:30:00Z
2014-12-19,0:00:00,0,1,11.8,NaN,0.112,NaN,2014-12-19T00:00:00Z
2014-12-19,1:30:00,0,1,11.8,NaN,0.112,NaN,2014-12-19T01:30:00Z
2014-12-19,3:00:00,0,1,9.2,NaN,0.125,NaN,2014-12-19T03:00:00Z
2014-12-19,4:30:00,0,1,13.4,NaN,0.105,NaN,2014-12-19T04:30:00Z
2014-12-19,6:00:00,0,1,10.0,NaN,0.121,NaN,2014-12-19T06:00:00Z
2014-12-19,7:30:00,17,149,11.4,NaN,0.114,NaN,2014-12-19T07:30:00Z
2014-12-19,9:00:00,97,1061,9.1,NaN,0.125,NaN,2014-12-19T09:00:00Z
2014-12-19,10:30:00,122,831,14.7,NaN,0.1,NaN,2014-12-19T10:30:00Z
2014-12-19,12:00:00,140,1779,7.9,10.5,0.133,0.12,2014-12-19T12:00:00Z
2014-12-19,13:30:00,159,1759,9.1,NaN,0.126,NaN,2014-12-19T13:30:00Z
2014-12-19,15:00:00,113,516,21.9,NaN,0.08,NaN,2014-12-19T15:00:00Z
2014-12-19,16:30:00,31,144,21.6,NaN,0.08,NaN,2014-12-19T16:30:00Z
2014-12-19,18:00:00,0,1,23.0,NaN,0.077,NaN,2014-12-19T18:00:00Z
2014-12-19,19:30:00,0,1,12.5,NaN,0.109,NaN,2014-12-19T19:30:00Z
2014-12-19,21:00:00,0,1,10.8,NaN,0.116,NaN,2014-12-19T21:00:00Z
2014-12-19,22:30:00,0,1,10.8,NaN,0.116,NaN,2014-12-19T22:30:00Z
2014-12-20,0:00:00,0,1,11.7,NaN,0.112,NaN,2014-12-20T00:00:00Z
2014-12-20,1:30:00,0,1,11.7,NaN,0.112,NaN,2014-12-20T01:30:00Z
2014-12-20,3:00:00,0,1,11.7,NaN,0.112,NaN,2014-12-20T03:00:00Z
2014-12-20,4:30:00,0,1,12.5,NaN,0.109,NaN,2014-12-20T04:30:00Z
2014-12-20,6:00:00,0,1,12.5,NaN,0.109,NaN,2014-12-20T06:00:00Z
2014-12-20,7:30:00,20,139,14.1,NaN,0.103,NaN,2014-12-20T07:30:00Z
2014-12-20,9:00:00,93,979,9.5,NaN,0.123,NaN,2014-12-20T09:00:00Z
2014-12-20,10:30:00,159,1641,9.7,NaN,0.122,NaN,2014-12-20T10:30:00Z
2014-12-20,12:00:00,220,1471,15.0,11.7,0.099,0.113,2014-12-20T12:00:00Z
2014-12-20,13:30:00,171,1656,10.3,NaN,0.119,NaN,2014-12-20T13:30:00Z
2014-12-20,15:00:00,106,1259,8.4,NaN,0.13,NaN,2014-12-20T15:00:00Z
2014-12-20,16:30:00,34,174,19.3,NaN,0.086,NaN,2014-12-20T16:30:00Z
2014-12-20,18:00:00,0,1,26.7,NaN,0.069,NaN,2014-12-20T18:00:00Z
2014-12-20,19:30:00,0,1,10.0,NaN,0.121,NaN,2014-12-20T19:30:00Z
2014-12-20,21:00:00,0,1,10.8,NaN,0.116,NaN,2014-12-20T21:00:00Z
2014-12-20,22:30:00,0,1,9.2,NaN,0.125,NaN,2014-12-20T22:30:00Z
2014-12-21,0:00:00,0,1,10.8,NaN,0.116,NaN,2014-12-21T00:00:00Z
2014-12-21,1:30:00,0,1,13.4,NaN,0.105,NaN,2014-12-21T01:30:00Z
2014-12-21,3:00:00,0,1,12.5,NaN,0.109,NaN,2014-12-21T03:00:00Z
2014-12-21,4:30:00,0,1,12.5,NaN,0.109,NaN,2014-12-21T04:30:00Z
2014-12-21,6:00:00,0,1,10.8,NaN,0.116,NaN,2014-12-21T06:00:00Z
2014-12-21,7:30:00,19,109,17.0,NaN,0.093,NaN,2014-12-21T07:30:00Z
2014-12-21,9:00:00,93,971,9.6,NaN,0.123,NaN,2014-12-21T09:00:00Z
2014-12-21,10:30:00,149,1639,9.1,NaN,0.126,NaN,2014-12-21T10:30:00Z
2014-12-21,12:00:00,188,1794,10.5,10.1,0.118,0.12,2014-12-21T12:00:00Z
2014-12-21,13:30:00,176,1661,10.6,NaN,0.117,NaN,2014-12-21T13:30:00Z
2014-12-21,15:00:00,106,1224,8.7,NaN,0.128,NaN,2014-12-21T15:00:00Z
